season,seed,seat,arm,points,rank,top3,win,field_avg
2021,2,11,Blend,1828.6599999999999,4,0,0,1698.5466666666669
2021,3,0,ADP order,1241.9599999999998,12,0,0,1681.9250000000002
2021,3,0,ADP value,1284.86,12,0,0,1679.9583333333333
2021,3,0,Model,1760.36,6,0,0,1714.658333333333
2021,3,0,Blend,1660.5800000000004,8,0,0,1716.11
2021,3,1,ADP order,1223.26,12,0,0,1696.7366666666667
2021,3,1,ADP value,1482.0600000000002,10,0,0,1676.5783333333331
2021,3,1,Model,1851.02,2,1,0,1706.0633333333333
2021,3,1,Blend,1769.4399999999998,6,0,0,1707.3583333333336
2021,3,2,ADP order,1525.7600000000002,11,0,0,1700.5166666666667
2021,3,2,ADP value,1589.0400000000002,9,0,0,1680.0249999999996
2021,3,2,Model,1851.02,2,1,0,1706.0633333333333
2021,3,2,Blend,1901.2999999999995,1,1,1,1706.4400000000003
2021,3,3,ADP order,1406.12,12,0,0,1687.1533333333334
2021,3,3,ADP value,1674.1200000000003,7,0,0,1673.4616666666664
2021,3,3,Model,1851.02,2,1,0,1706.0633333333333
2021,3,3,Blend,1920.7799999999997,1,1,1,1711.3933333333334
2021,3,4,ADP order,1381.36,12,0,0,1694.0983333333334
2021,3,4,ADP value,1699.1800000000003,6,0,0,1678.5199999999998
2021,3,4,Model,1820.58,4,0,0,1703.3633333333335
2021,3,4,Blend,1920.98,1,1,1,1701.6599999999999
2021,3,5,ADP order,1337.7600000000004,12,0,0,1694.6699999999998
2021,3,5,ADP value,1699.1800000000003,6,0,0,1678.5199999999998
2021,3,5,Model,1820.58,4,0,0,1703.3633333333335
2021,3,5,Blend,1873.0800000000002,2,1,0,1703.0433333333333
2021,3,6,ADP order,1428.08,11,0,0,1689.0133333333333
2021,3,6,ADP value,1653.7,9,0,0,1707.1466666666665
2021,3,6,Model,1820.58,4,0,0,1703.3633333333335
2021,3,6,Blend,1857.9800000000002,3,1,0,1710.1666666666667
2021,3,7,ADP order,1355.02,12,0,0,1689.1233333333332
2021,3,7,ADP value,1513.38,11,0,0,1687.801666666667
2021,3,7,Model,1829.1800000000005,3,1,0,1695.53
2021,3,7,Blend,1834.0800000000004,3,1,0,1693.4483333333335
2021,3,8,ADP order,1510.3600000000001,10,0,0,1685.75
2021,3,8,ADP value,1611.9400000000003,9,0,0,1674.131666666667
2021,3,8,Model,1829.1800000000005,3,1,0,1695.53
2021,3,8,Blend,1858.78,2,1,0,1699.3150000000003
2021,3,9,ADP order,1448.6999999999998,10,0,0,1689.8116666666665
2021,3,9,ADP value,1562.8399999999997,9,0,0,1677.7366666666665
2021,3,9,Model,1852.7800000000002,3,1,0,1690.84
2021,3,9,Blend,1858.78,2,1,0,1699.3150000000003
2021,3,10,ADP order,1531.0,9,0,0,1689.97
2021,3,10,ADP value,1763.9399999999996,4,0,0,1691.1716666666669
2021,3,10,Model,1852.7800000000002,3,1,0,1690.84
2021,3,10,Blend,1858.78,2,1,0,1699.3149999999998
2021,3,11,ADP order,1602.4,8,0,0,1685.2200000000003
2021,3,11,ADP value,1868.1,4,0,0,1687.79
2021,3,11,Model,1852.7800000000002,3,1,0,1690.84
2021,3,11,Blend,1861.28,1,1,1,1698.1483333333333
2021,4,0,ADP order,1589.7400000000002,11,0,0,1714.2583333333334
2021,4,0,ADP value,1807.86,4,0,0,1698.3266666666666
2021,4,0,Model,1899.2200000000003,2,1,0,1718.2783333333336
2021,4,0,Blend,1744.3600000000004,5,0,0,1697.825
2021,4,1,ADP order,1655.14,9,0,0,1716.985
2021,4,1,ADP value,1868.2599999999998,3,1,0,1698.8016666666665
2021,4,1,Model,1899.2200000000003,2,1,0,1718.2783333333336
2021,4,1,Blend,1875.6200000000003,4,0,0,1715.58
2021,4,2,ADP order,1484.6400000000003,11,0,0,1715.9866666666667
2021,4,2,ADP value,1736.7600000000002,6,0,0,1704.0483333333332
2021,4,2,Model,1877.62,2,1,0,1721.2866666666669
2021,4,2,Blend,1868.08,4,0,0,1700.1633333333332
2021,4,3,ADP order,1484.6400000000003,11,0,0,1715.9866666666667
2021,4,3,ADP value,1777.58,4,0,0,1707.486666666667
2021,4,3,Model,1877.62,2,1,0,1721.2866666666669
2021,4,3,Blend,1852.6599999999999,3,1,0,1714.9533333333336
2021,4,4,ADP order,1306.34,12,0,0,1713.39
2021,4,4,ADP value,1714.34,7,0,0,1711.141666666667
2021,4,4,Model,1831.72,2,1,0,1707.4666666666662
2021,4,4,Blend,1788.6800000000003,4,0,0,1703.1999999999998
2021,4,5,ADP order,1559.5799999999997,10,0,0,1716.0049999999999
2021,4,5,ADP value,1784.3800000000003,5,0,0,1693.806666666667
2021,4,5,Model,1742.26,7,0,0,1716.3999999999999
2021,4,5,Blend,1719.6200000000003,6,0,0,1705.8916666666667
2021,4,6,ADP order,1872.5,4,0,0,1715.363333333333
2021,4,6,ADP value,2051.02,1,1,1,1696.966666666667
2021,4,6,Model,1742.26,7,0,0,1716.3999999999999
2021,4,6,Blend,1756.1599999999996,5,0,0,1705.3716666666667
2021,4,7,ADP order,1994.1399999999999,1,1,1,1713.551666666667
2021,4,7,ADP value,2031.3399999999997,1,1,1,1700.6833333333334
2021,4,7,Model,1728.6599999999999,6,0,0,1698.6666666666667
2021,4,7,Blend,1746.0600000000002,6,0,0,1701.7383333333335
2021,4,8,ADP order,2046.9200000000003,1,1,1,1714.361666666667
2021,4,8,ADP value,1986.7399999999998,1,1,1,1707.0933333333332
2021,4,8,Model,1728.6599999999999,6,0,0,1698.6666666666663
2021,4,8,Blend,1779.26,6,0,0,1704.7466666666667
2021,4,9,ADP order,1819.4799999999998,4,0,0,1700.956666666667
2021,4,9,ADP value,1924.0399999999997,2,1,0,1684.9550000000002
2021,4,9,Model,1765.7599999999998,5,0,0,1715.8833333333332
2021,4,9,Blend,1803.4799999999998,4,0,0,1681.2116666666668
2021,4,10,ADP order,1924.16,3,1,0,1685.2283333333332
2021,4,10,ADP value,1831.2400000000002,4,0,0,1683.0133333333333
2021,4,10,Model,1765.7599999999998,5,0,0,1715.8833333333332
2021,4,10,Blend,1787.1800000000003,4,0,0,1695.2616666666665
2021,4,11,ADP order,2036.3799999999997,1,1,1,1697.3033333333335
2021,4,11,ADP value,1888.14,3,1,0,1692.9000000000003
2021,4,11,Model,1765.7599999999998,5,0,0,1715.8833333333332
2021,4,11,Blend,1737.58,5,0,0,1698.123333333333
2021,5,0,ADP order,1533.9400000000003,9,0,0,1703.3450000000003
2021,5,0,ADP value,1686.64,4,0,0,1691.78
2021,5,0,Model,1892.2599999999998,2,1,0,1709.943333333333
2021,5,0,Blend,1662.06,9,0,0,1698.7666666666664
2021,5,1,ADP order,1583.92,9,0,0,1703.7383333333337
2021,5,1,ADP value,1696.74,6,0,0,1702.7066666666667
2021,5,1,Model,1847.96,3,1,0,1714.4599999999998
2021,5,1,Blend,1907.1800000000003,2,1,0,1698.005
2021,5,2,ADP order,1590.6399999999999,9,0,0,1704.4450000000004
2021,5,2,ADP value,1820.8,3,1,0,1698.2366666666667
2021,5,2,Model,1847.96,3,1,0,1714.4599999999998
2021,5,2,Blend,1848.6599999999999,3,1,0,1704.4350000000002
2021,5,3,ADP order,1502.7199999999998,11,0,0,1702.9816666666668
2021,5,3,ADP value,1794.2999999999995,4,0,0,1698.9899999999998
2021,5,3,Model,1779.76,5,0,0,1708.8500000000001
2021,5,3,Blend,1838.9599999999998,3,1,0,1704.4933333333336
2021,5,4,ADP order,1501.94,10,0,0,1686.3850000000002
2021,5,4,ADP value,1822.1599999999996,2,1,0,1698.3066666666666
2021,5,4,Model,1779.76,5,0,0,1708.8500000000001
2021,5,4,Blend,1890.7199999999998,2,1,0,1707.9516666666668
2021,5,5,ADP order,1499.8400000000001,10,0,0,1670.805
2021,5,5,ADP value,1822.1599999999996,2,1,0,1698.3066666666666
2021,5,5,Model,1794.66,6,0,0,1708.8916666666667
2021,5,5,Blend,1903.4199999999998,2,1,0,1704.8266666666668
2021,5,6,ADP order,1991.3400000000006,2,1,0,1676.3833333333334
2021,5,6,ADP value,1940.4399999999998,2,1,0,1693.3983333333335
2021,5,6,Model,1794.66,6,0,0,1708.8916666666667
2021,5,6,Blend,1872.06,2,1,0,1694.6633333333332
2021,5,7,ADP order,1722.82,6,0,0,1686.5749999999998
2021,5,7,ADP value,1621.6799999999998,9,0,0,1712.2749999999999
2021,5,7,Model,1794.66,6,0,0,1708.8916666666667
2021,5,7,Blend,1872.96,3,1,0,1703.1066666666668
2021,5,8,ADP order,1742.02,5,0,0,1695.7500000000002
2021,5,8,ADP value,1450.5200000000002,12,0,0,1695.695
2021,5,8,Model,1761.76,5,0,0,1715.418333333333
2021,5,8,Blend,1785.7800000000002,5,0,0,1708.0183333333334
2021,5,9,ADP order,1747.0199999999998,4,0,0,1695.9983333333337
2021,5,9,ADP value,1543.6199999999997,11,0,0,1706.22
2021,5,9,Model,1753.96,6,0,0,1714.6816666666666
2021,5,9,Blend,1768.04,5,0,0,1718.7099999999998
2021,5,10,ADP order,1616.12,8,0,0,1692.1716666666664
2021,5,10,ADP value,1705.0000000000002,6,0,0,1724.385
2021,5,10,Model,1753.96,6,0,0,1714.6816666666664
2021,5,10,Blend,1700.24,8,0,0,1717.291666666667
2021,5,11,ADP order,1712.18,5,0,0,1678.9433333333334
2021,5,11,ADP value,1724.44,6,0,0,1715.5883333333331
2021,5,11,Model,1753.96,6,0,0,1714.6816666666664
2021,5,11,Blend,1700.24,8,0,0,1717.291666666667
2021,6,0,ADP order,1516.2199999999998,10,0,0,1723.5816666666667
2021,6,0,ADP value,1569.2599999999998,9,0,0,1700.8949999999998
2021,6,0,Model,1723.3799999999999,7,0,0,1720.8
2021,6,0,Blend,1597.48,9,0,0,1700.6849999999997
2021,6,1,ADP order,1769.9399999999998,5,0,0,1719.9799999999998
2021,6,1,ADP value,1614.7200000000003,9,0,0,1714.5883333333334
2021,6,1,Model,1723.3799999999999,7,0,0,1720.8
2021,6,1,Blend,1764.22,6,0,0,1696.448333333333
2021,6,2,ADP order,1539.26,10,0,0,1716.3966666666668
2021,6,2,ADP value,1585.52,9,0,0,1711.655
2021,6,2,Model,1723.3799999999999,7,0,0,1720.8
2021,6,2,Blend,1764.22,6,0,0,1696.448333333333
2021,6,3,ADP order,1597.4599999999998,9,0,0,1713.33
2021,6,3,ADP value,1575.8200000000002,9,0,0,1709.9633333333334
2021,6,3,Model,1708.8799999999997,5,0,0,1698.3416666666665
2021,6,3,Blend,1783.12,5,0,0,1686.8
2021,6,4,ADP order,1510.54,10,0,0,1711.805
2021,6,4,ADP value,1760.92,6,0,0,1711.5216666666668
2021,6,4,Model,1728.58,4,0,0,1699.0233333333333
2021,6,4,Blend,1838.6600000000005,3,1,0,1684.8333333333333
2021,6,5,ADP order,1590.7199999999998,9,0,0,1687.868333333333
2021,6,5,ADP value,1736.7800000000002,6,0,0,1720.5233333333329
2021,6,5,Model,1728.58,4,0,0,1699.0233333333333
2021,6,5,Blend,1807.3599999999997,5,0,0,1681.2899999999997
2021,6,6,ADP order,1627.84,8,0,0,1680.158333333333
2021,6,6,ADP value,1708.3,7,0,0,1714.545
2021,6,6,Model,1728.58,4,0,0,1699.0233333333333
2021,6,6,Blend,1853.1600000000003,3,1,0,1686.3916666666664
2021,6,7,ADP order,1666.1799999999998,8,0,0,1698.8199999999997
2021,6,7,ADP value,1839.74,4,0,0,1711.596666666667
2021,6,7,Model,1728.58,4,0,0,1699.0233333333333
2021,6,7,Blend,1859.26,3,1,0,1676.5833333333333
2021,6,8,ADP order,1748.6000000000004,5,0,0,1696.8966666666665
2021,6,8,ADP value,1839.74,4,0,0,1711.596666666667
2021,6,8,Model,1782.28,4,0,0,1693.4483333333335
2021,6,8,Blend,1743.2600000000002,5,0,0,1686.6666666666667
2021,6,9,ADP order,1559.56,9,0,0,1685.2233333333334
2021,6,9,ADP value,1890.94,3,1,0,1704.4883333333335
2021,6,9,Model,1776.06,4,0,0,1687.1516666666666
2021,6,9,Blend,1882.6599999999999,3,1,0,1686.625
2021,6,10,ADP order,1838.98,5,0,0,1699.5033333333333
2021,6,10,ADP value,1890.94,3,1,0,1704.4883333333335
2021,6,10,Model,1735.32,5,0,0,1695.9233333333334
2021,6,10,Blend,1831.9199999999996,5,0,0,1691.2116666666668
2021,6,11,ADP order,1791.2799999999997,5,0,0,1695.8149999999998
2021,6,11,ADP value,1615.8399999999997,7,0,0,1689.54
2021,6,11,Model,1735.32,5,0,0,1695.9233333333334
2021,6,11,Blend,1927.24,3,1,0,1701.1683333333333
2021,7,0,ADP order,1521.4799999999998,12,0,0,1714.9983333333337
2021,7,0,ADP value,1451.9800000000002,12,0,0,1715.4383333333335
2021,7,0,Model,1807.7599999999998,5,0,0,1701.5366666666666
2021,7,0,Blend,1631.3999999999999,8,0,0,1686.698333333333
2021,7,1,ADP order,1477.9199999999996,12,0,0,1724.4133333333332
2021,7,1,ADP value,1431.1800000000003,12,0,0,1710.6466666666668
2021,7,1,Model,1844.32,1,1,1,1699.8383333333331
2021,7,1,Blend,1631.3999999999999,8,0,0,1686.698333333333
2021,7,2,ADP order,1477.9199999999996,12,0,0,1724.4133333333332
2021,7,2,ADP value,1431.1800000000003,12,0,0,1710.6466666666668
2021,7,2,Model,1844.32,1,1,1,1699.8383333333331
2021,7,2,Blend,1741.5399999999995,5,0,0,1684.255
2021,7,3,ADP order,1384.0200000000002,12,0,0,1711.6533333333334
2021,7,3,ADP value,1435.66,12,0,0,1714.9383333333335
2021,7,3,Model,1844.32,1,1,1,1699.8383333333331
2021,7,3,Blend,1816.8399999999997,4,0,0,1685.8050000000003
2021,7,4,ADP order,1374.1799999999998,12,0,0,1705.5766666666668
2021,7,4,ADP value,1669.98,8,0,0,1717.0783333333336
2021,7,4,Model,1762.4799999999998,5,0,0,1694.5916666666665
2021,7,4,Blend,1882.5400000000004,2,1,0,1697.2699999999998
2021,7,5,ADP order,1483.92,11,0,0,1721.1966666666667
2021,7,5,ADP value,1548.4,11,0,0,1710.8083333333334
2021,7,5,Model,1813.8799999999997,4,0,0,1683.3083333333332
2021,7,5,Blend,1882.5400000000004,2,1,0,1697.2699999999998
2021,7,6,ADP order,1601.88,10,0,0,1701.3416666666665
2021,7,6,ADP value,1670.1800000000003,10,0,0,1703.4033333333334
2021,7,6,Model,1813.8799999999997,4,0,0,1683.3083333333332
2021,7,6,Blend,1843.9800000000002,2,1,0,1684.2649999999996
2021,7,7,ADP order,1628.5200000000004,10,0,0,1712.4316666666666
2021,7,7,ADP value,1599.5800000000002,11,0,0,1707.16
2021,7,7,Model,1780.98,6,0,0,1693.3583333333333
2021,7,7,Blend,1846.6799999999998,1,1,1,1681.2166666666665
2021,7,8,ADP order,1719.78,8,0,0,1721.7733333333333
2021,7,8,ADP value,1607.6999999999998,10,0,0,1700.4833333333336
2021,7,8,Model,1780.98,6,0,0,1693.3583333333333
2021,7,8,Blend,1869.6799999999998,1,1,1,1671.2783333333334
2021,7,9,ADP order,1612.4799999999998,9,0,0,1718.5216666666668
2021,7,9,ADP value,1570.44,11,0,0,1692.4000000000003
2021,7,9,Model,1856.2799999999997,3,1,0,1706.3816666666664
2021,7,9,Blend,1841.98,5,0,0,1699.6133333333337
2021,7,10,ADP order,1559.9800000000005,10,0,0,1718.9383333333333
2021,7,10,ADP value,1550.22,11,0,0,1710.1750000000002
2021,7,10,Model,1754.6799999999996,6,0,0,1698.8233333333337
2021,7,10,Blend,1812.54,6,0,0,1702.2933333333333
2021,7,11,ADP order,1446.4800000000002,12,0,0,1720.7433333333336
2021,7,11,ADP value,1410.9000000000003,12,0,0,1707.1350000000002
2021,7,11,Model,1754.6799999999996,6,0,0,1698.8233333333337
2021,7,11,Blend,1754.1799999999998,7,0,0,1696.405
2021,8,0,ADP order,1383.72,12,0,0,1725.5216666666668
2021,8,0,ADP value,1363.3,12,0,0,1727.0216666666665
2021,8,0,Model,1836.1799999999998,2,1,0,1731.8816666666664
2021,8,0,Blend,1727.3200000000002,5,0,0,1710.8116666666665
2021,8,1,ADP order,1298.72,12,0,0,1725.5550000000003
2021,8,1,ADP value,1437.4,12,0,0,1719.3833333333334
2021,8,1,Model,1836.1799999999998,2,1,0,1731.8816666666664
2021,8,1,Blend,1727.3200000000002,5,0,0,1710.8116666666665
2021,8,2,ADP order,1306.0200000000002,12,0,0,1711.6833333333334
2021,8,2,ADP value,1492.8999999999996,12,0,0,1723.5333333333335
2021,8,2,Model,1918.4400000000003,2,1,0,1724.9849999999997
2021,8,2,Blend,1953.2800000000002,1,1,1,1717.0950000000003
2021,8,3,ADP order,1293.34,12,0,0,1725.806666666667
2021,8,3,ADP value,1465.9,12,0,0,1722.0200000000004
2021,8,3,Model,1918.4400000000003,2,1,0,1724.9849999999997
2021,8,3,Blend,1953.2800000000002,1,1,1,1717.0950000000003
2021,8,4,ADP order,1457.2399999999998,12,0,0,1709.126666666667
2021,8,4,ADP value,1546.1999999999998,10,0,0,1727.2133333333334
2021,8,4,Model,1813.8799999999997,3,1,0,1716.4633333333331
2021,8,4,Blend,2011.82,1,1,1,1713.2799999999997
2021,8,5,ADP order,1497.44,12,0,0,1719.5300000000004
2021,8,5,ADP value,1855.6200000000001,3,1,0,1707.5166666666667
2021,8,5,Model,1813.8799999999997,3,1,0,1716.4633333333331
2021,8,5,Blend,1969.94,1,1,1,1703.67
2021,8,6,ADP order,1625.14,9,0,0,1729.4400000000003
2021,8,6,ADP value,1656.72,8,0,0,1711.5133333333333
2021,8,6,Model,1813.8799999999997,3,1,0,1716.4633333333331
2021,8,6,Blend,1975.44,1,1,1,1703.705
2021,8,7,ADP order,1910.84,1,1,1,1711.8666666666668
2021,8,7,ADP value,2032.0200000000002,1,1,1,1713.0983333333336
2021,8,7,Model,1801.94,3,1,0,1705.8100000000002
2021,8,7,Blend,1938.54,1,1,1,1705.0716666666665
2021,8,8,ADP order,1895.18,1,1,1,1723.3533333333335
2021,8,8,ADP value,1893.3799999999999,1,1,1,1720.96
2021,8,8,Model,1801.94,3,1,0,1705.8100000000002
2021,8,8,Blend,1909.1399999999996,2,1,0,1697.7450000000001
2021,8,9,ADP order,1895.5800000000002,2,1,0,1723.9450000000004
2021,8,9,ADP value,1858.58,4,0,0,1720.96
2021,8,9,Model,1827.1,4,0,0,1716.4733333333334
2021,8,9,Blend,2053.0,1,1,1,1702.6183333333336
2021,8,10,ADP order,1856.4800000000002,3,1,0,1719.5866666666668
2021,8,10,ADP value,2044.84,1,1,1,1743.1200000000001
2021,8,10,Model,1827.1,4,0,0,1716.4733333333334
2021,8,10,Blend,1893.18,3,1,0,1705.7416666666668
2021,8,11,ADP order,1904.38,2,1,0,1722.1950000000004
2021,8,11,ADP value,2015.9600000000005,1,1,1,1725.195
2021,8,11,Model,1827.1,4,0,0,1716.4733333333334
2021,8,11,Blend,1859.08,2,1,0,1711.845
2021,9,0,ADP order,1674.0399999999997,8,0,0,1705.7299999999998
2021,9,0,ADP value,1650.76,9,0,0,1700.5183333333334
2021,9,0,Model,1836.8200000000004,2,1,0,1718.0716666666665
2021,9,0,Blend,1699.4,7,0,0,1704.3499999999997
2021,9,1,ADP order,1677.84,9,0,0,1707.61
2021,9,1,ADP value,1706.64,8,0,0,1709.9750000000004
2021,9,1,Model,1804.92,5,0,0,1720.4133333333332
2021,9,1,Blend,1726.9400000000003,6,0,0,1723.5200000000002
2021,9,2,ADP order,1735.36,7,0,0,1710.2266666666665
2021,9,2,ADP value,1724.84,8,0,0,1709.3833333333332
2021,9,2,Model,1896.4199999999996,2,1,0,1713.9549999999997
2021,9,2,Blend,1846.6000000000001,4,0,0,1718.035
2021,9,3,ADP order,1757.9599999999998,6,0,0,1710.8099999999997
2021,9,3,ADP value,1794.8800000000003,5,0,0,1711.1333333333334
2021,9,3,Model,1802.1599999999999,5,0,0,1725.7700000000002
2021,9,3,Blend,1842.7,3,1,0,1709.0850000000003
2021,9,4,ADP order,1769.16,5,0,0,1713.2933333333333
2021,9,4,ADP value,1750.5400000000002,6,0,0,1714.7466666666667
2021,9,4,Model,1821.3799999999999,5,0,0,1724.3533333333335
2021,9,4,Blend,1842.7,3,1,0,1709.0849999999998
2021,9,5,ADP order,1778.1599999999999,5,0,0,1712.368333333333
2021,9,5,ADP value,1829.3599999999997,5,0,0,1731.2700000000002
2021,9,5,Model,1821.3799999999999,5,0,0,1724.3533333333335
2021,9,5,Blend,1909.0799999999997,2,1,0,1700.3100000000002
2021,9,6,ADP order,1807.3599999999997,5,0,0,1718.1266666666663
2021,9,6,ADP value,1980.8599999999997,1,1,1,1729.9733333333331
2021,9,6,Model,1821.3799999999999,5,0,0,1724.3533333333335
2021,9,6,Blend,1909.0799999999997,2,1,0,1700.3100000000002
2021,9,7,ADP order,1822.5,5,0,0,1712.7633333333335
2021,9,7,ADP value,1900.28,3,1,0,1713.9783333333332
2021,9,7,Model,1821.3799999999999,5,0,0,1724.3533333333335
2021,9,7,Blend,1881.0799999999997,2,1,0,1722.033333333333
2021,9,8,ADP order,1879.28,4,0,0,1721.7333333333336
2021,9,8,ADP value,1924.1799999999998,2,1,0,1717.118333333333
2021,9,8,Model,1835.4399999999998,4,0,0,1729.9333333333334
2021,9,8,Blend,1889.2400000000002,2,1,0,1719.3199999999997
2021,9,9,ADP order,1835.54,3,1,0,1713.8333333333333
2021,9,9,ADP value,1969.44,1,1,1,1721.4800000000002
2021,9,9,Model,1835.4399999999998,4,0,0,1729.9333333333334
2021,9,9,Blend,1871.3000000000002,3,1,0,1719.8416666666665
2021,9,10,ADP order,1655.7,9,0,0,1709.6266666666668
2021,9,10,ADP value,1969.44,1,1,1,1721.4800000000002
2021,9,10,Model,1851.5600000000002,3,1,0,1729.4433333333334
2021,9,10,Blend,1911.08,1,1,1,1715.215
2021,9,11,ADP order,1793.78,5,0,0,1720.0733333333335
2021,9,11,ADP value,1930.94,2,1,0,1723.6766666666665
2021,9,11,Model,1851.5600000000002,3,1,0,1729.4433333333334
2021,9,11,Blend,1760.6399999999999,5,0,0,1714.1849999999997
2021,10,0,ADP order,1944.2,3,1,0,1710.9083333333335
2021,10,0,ADP value,1806.52,5,0,0,1712.4966666666667
2021,10,0,Model,1931.0400000000002,1,1,1,1720.863333333333
2021,10,0,Blend,1878.8799999999997,3,1,0,1713.1433333333332
2021,10,1,ADP order,1826.54,4,0,0,1703.5566666666666
2021,10,1,ADP value,1732.1399999999999,6,0,0,1703.5716666666665
2021,10,1,Model,1931.0400000000002,1,1,1,1720.863333333333
2021,10,1,Blend,1961.08,1,1,1,1724.9499999999998
2021,10,2,ADP order,1670.9799999999998,5,0,0,1713.9566666666667
2021,10,2,ADP value,1639.24,8,0,0,1714.7016666666666
2021,10,2,Model,1931.0400000000002,1,1,1,1720.863333333333
2021,10,2,Blend,1909.48,2,1,0,1736.6283333333338
2021,10,3,ADP order,1683.7000000000003,5,0,0,1708.7783333333334
2021,10,3,ADP value,1629.5399999999997,9,0,0,1711.8183333333334
2021,10,3,Model,1889.44,2,1,0,1707.3100000000002
2021,10,3,Blend,1889.2799999999997,3,1,0,1730.0950000000003
2021,10,4,ADP order,1725.7800000000002,6,0,0,1740.2266666666667
2021,10,4,ADP value,1758.8,5,0,0,1718.16
2021,10,4,Model,1889.44,2,1,0,1707.3100000000002
2021,10,4,Blend,1918.0800000000006,2,1,0,1727.0700000000004
2021,10,5,ADP order,1684.7399999999998,6,0,0,1721.3733333333332
2021,10,5,ADP value,1819.74,4,0,0,1726.6350000000002
2021,10,5,Model,1791.14,4,0,0,1715.8166666666666
2021,10,5,Blend,1828.8,4,0,0,1706.5466666666664
2021,10,6,ADP order,1679.7,8,0,0,1739.4299999999996
2021,10,6,ADP value,1841.5399999999997,3,1,0,1718.13
2021,10,6,Model,1791.14,4,0,0,1715.8166666666666
2021,10,6,Blend,1831.4,5,0,0,1721.7933333333333
2021,10,7,ADP order,1705.4799999999996,7,0,0,1732.9133333333332
2021,10,7,ADP value,1831.8599999999997,4,0,0,1715.0
2021,10,7,Model,1778.0399999999997,4,0,0,1723.166666666667
2021,10,7,Blend,1886.7400000000005,3,1,0,1731.5966666666666
2021,10,8,ADP order,1670.5,8,0,0,1720.4216666666664
2021,10,8,ADP value,1831.86,5,0,0,1718.0249999999999
2021,10,8,Model,1778.0399999999997,4,0,0,1723.1666666666667
2021,10,8,Blend,1886.7400000000005,3,1,0,1731.5966666666666
2021,10,9,ADP order,1826.0400000000002,5,0,0,1723.1233333333337
2021,10,9,ADP value,1877.4599999999998,4,0,0,1722.375
2021,10,9,Model,1783.5400000000004,5,0,0,1712.6016666666665
2021,10,9,Blend,1886.7400000000005,3,1,0,1731.5966666666666
2021,10,10,ADP order,1826.0400000000002,5,0,0,1723.1233333333337
2021,10,10,ADP value,2011.82,3,1,0,1725.9866666666665
2021,10,10,Model,1784.9799999999998,5,0,0,1717.2133333333334
2021,10,10,Blend,1779.6799999999998,5,0,0,1701.1916666666666
2021,10,11,ADP order,2013.1000000000001,1,1,1,1727.5416666666663
2021,10,11,ADP value,1993.1400000000003,1,1,1,1717.628333333333
2021,10,11,Model,1818.4800000000002,3,1,0,1717.4016666666666
2021,10,11,Blend,1769.48,6,0,0,1718.1683333333333
2021,11,0,ADP order,1472.0600000000002,11,0,0,1715.665
2021,11,0,ADP value,1594.7999999999997,9,0,0,1720.363333333333
2021,11,0,Model,1837.0800000000004,5,0,0,1734.1666666666667
2021,11,0,Blend,1612.9,10,0,0,1700.0216666666665
